,company name,ratings,company_type,location,other_loc
393,Star Union Dai-ichi Life Insurance,3.8,Insurance, Noida ,316 other locations
394,Whirlpool,4.0,Consumer Electronics & Appliances, Noida ,175 other locations
395,Adani Wilmar,4.0,FMCG, Noida ,198 other locations
396,Indian Railways,4.2,Railways, Noida ,248 other locations
397,GlaxoSmithKline Pharmaceuticals,4.0,Pharma, Noida ,216 other locations
398,Nokia Networks,4.1,Hardware & Networking, Noida ,87 other locations
399,Bharti AXA Life Insurance,3.6,Insurance, Noida ,242 other locations
400,Cisco,4.1,Hardware & Networking, Noida ,46 other locations
401,SBI General Insurance,3.5,Insurance, Noida ,284 other locations
402,Daikin Airconditioning India Pvt. Ltd.,4.1,Consumer Electronics & Appliances, Noida ,107 other locations
403,Coromandel International,4.1,Agro Chemicals, Noida ,180 other locations
404,Shahi Exports,3.9,Fashion & Textile, Noida ,70 other locations
405,Huawei Technologies,4.0,Telecom, Noida ,105 other locations
406,Ambuja Cements,3.8,Building Material, Noida ,252 other locations
407,Sify Technologies,3.7,IT Services & Consulting, Noida ,132 other locations
408,Meesho,3.7,Internet, Noida ,131 other locations
409,ValueLabs,3.5,IT Services & Consulting, Noida ,20 other locations
410,BNP Paribas,3.7,Banking, Noida ,27 other locations
411,Bank of Baroda,3.5,Banking, Noida ,299 other locations
412,Microsoft Corporation,3.8,Software Product, Noida ,47 other locations
413,Life Insurance Corporation of India,4.4,Insurance, Noida ,470 other locations
414,Simplex Infrastructures,3.4,Engineering & Construction, Noida ,139 other locations
415,Spark Minda,3.8,Auto Components, Noida ,74 other locations
416,Newgen Software Technologies,3.9,IT Services & Consulting, Noida ,32 other locations
417,BHEL,4.2,Electrical Equipment, Noida ,128 other locations
418,Cargill,3.9,Food Processing, Noida ,118 other locations
419,Ola Cabs,3.3,Internet, Noida ,111 other locations
420,CAMS,3.6,Financial Services, Noida ,107 other locations
421,Generali Central Life Insurance,3.5,Insurance, Noida ,198 other locations
422,Pfizer,3.9,Pharma, Noida ,130 other locations
423,Force Motors,3.7,Automobile, Noida ,107 other locations
424,upGrad,3.4,EdTech, Noida ,49 other locations
425,Power Mech Projects,3.8,Engineering & Construction, Noida ,149 other locations
426,Raymond Lifestyle Limited,4.1,Fashion & Textile, Noida ,148 other locations
427,Poonawalla Fincorp,3.6,NBFC, Noida ,260 other locations
428,Mercedes-Benz Research and Development India,3.7,IT Services & Consulting, Noida ,51 other locations
429,FirstCry,3.6,Retail, Noida ,209 other locations
430,Bharat Petroleum,4.2,Oil & Gas, Noida ,259 other locations
431,Nuvoco Vistas,4.1,Building Material, Noida ,195 other locations
432,Reliance Trends,4.1,Retail, Noida ,391 other locations
